teamid;most_common_system;time_system;Use%;last_coach;mean_Use%;std_Use%;num_games_played;num_formations_played;stat_def;time_def;Use%_def;stat_med;time_med;Use%_med;stat_mp;time_mp;Use%_mp;stat_ata;time_ata;Use%_ata;Use%_ata_k1;Use%_ata_k2;Use%_ata_k3;Use%_def_k3;Use%_def_k4;Use%_def_k5;Use%_med_k2;Use%_med_k3;Use%_med_k4;Use%_med_k5;Use%_mp_k0;Use%_mp_k1;Use%_mp_k2;Use%_mp_k3;time_ata_k1;time_ata_k2;time_ata_k3;time_def_k3;time_def_k4;time_def_k5;time_med_k2;time_med_k3;time_med_k4;time_med_k5;time_mp_k0;time_mp_k1;time_mp_k2;time_mp_k3;time_def_k0;Use%_def_k0;time_med_k1;Use%_med_k1;Use%_mp_k4;time_mp_k4
14;4-2-3-1;1260;43,75;Manfred Schmid;43,75;0,0;14;10;4;1800;62,5;2;1260;43,75;3;1260;43,75;1;1260;43,75;43,75;21,88;3,12;12,5;62,5;25,0;43,75;34,38;15,62;3,12;37,5;15,62;0,0;43,75;1260,0;630,0;90,0;360,0;1800,0;720,0;1260,0;990,0;450,0;90,0;1080,0;450,0;0,0;1260,0;0;0;90,0;3,12;3,12;90,0
409;4-3-1-2;2250;78,12;Matthias Jaissle;78,12;0,0;25;3;4;2790;96,88;3;2250;78,12;1;2340;81,25;2;2250;78,12;0,0;78,12;0,0;3,12;96,88;0,0;0,0;78,12;21,88;0,0;18,75;81,25;0,0;0,0;0,0;2250,0;0,0;90,0;2790,0;0,0;0,0;2250,0;630,0;0,0;540,0;2340,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
2029;4-2-3-1;1800;52,63;Juca;52,63000000000001;0,0;20;7;4;3150;92,11;2;1800;52,63;3;1800;52,63;1;1800;52,63;52,63;2,63;34,21;7,89;92,11;0,0;52,63;36,84;10,53;0,0;39,47;5,26;2,63;52,63;1800,0;90,0;1170,0;270,0;3150,0;0,0;1800,0;1260,0;360,0;0,0;1350,0;180,0;90,0;1800,0;0;0;0,0;0,0;0,0;0,0
776;4-2-3-1;2160;63,16;Guto Ferreira;63,16;0,0;24;5;4;3240;94,74;2;2160;63,16;3;2160;63,16;1;2160;63,16;63,16;5,26;13,16;0,0;94,74;5,26;63,16;13,16;10,53;0,0;23,68;0,0;0,0;63,16;2160,0;180,0;450,0;0,0;3240,0;180,0;2160,0;450,0;360,0;0,0;810,0;0,0;0,0;2160,0;0;0;450,0;13,16;13,16;450,0
8793;4-2-3-1;2970;86,84;Marcinho;86,84;0,0;33;3;4;3420;100,0;2;2970;86,84;3;2970;86,84;1;2970;86,84;86,84;2,63;10,53;0,0;100,0;0,0;86,84;10,53;2,63;0,0;13,16;0,0;0,0;86,84;2970,0;90,0;360,0;0,0;3420,0;0,0;2970,0;360,0;90,0;0,0;450,0;0,0;0,0;2970,0;0;0;0,0;0,0;0,0;0,0
2462;4-2-3-1;2160;63,16;Fernando Diniz;63,16;0,0;24;8;4;3240;94,74;2;2160;63,16;3;2160;63,16;1;2160;63,16;63,16;7,89;2,63;5,26;94,74;0,0;63,16;15,79;21,05;0,0;10,53;15,79;10,53;63,16;2160,0;270,0;90,0;180,0;3240,0;0,0;2160,0;540,0;720,0;0,0;360,0;540,0;360,0;2160,0;0;0;0,0;0,0;0,0;0,0
614;4-3-3;1620;47,37;Dorival Júnior;47,37;0,0;18;7;4;3240;94,74;3;1800;52,63;0;2160;63,16;3;1620;47,37;18,42;15,79;47,37;5,26;94,74;0,0;18,42;52,63;21,05;0,0;63,16;0,0;10,53;21,05;630,0;540,0;1620,0;180,0;3240,0;0,0;630,0;1800,0;720,0;0,0;2160,0;0,0;360,0;720,0;0;0;270,0;7,89;5,26;180,0
3197;4-1-4-1;630;18,42;Jair Ventura;18,42;0,0;7;9;4;1890;55,26;1;630;18,42;4;630;18,42;1;630;18,42;18,42;18,42;15,79;23,68;55,26;21,05;15,79;5,26;55,26;5,26;63,16;0,0;2,63;15,79;630,0;630,0;540,0;810,0;1890,0;720,0;540,0;180,0;1890,0;180,0;2160,0;0,0;90,0;540,0;0;0;630,0;18,42;18,42;630,0
221;4-2-3-1;2160;63,16;Orlando Ribeiro;63,16;0,0;24;6;4;3420;100,0;2;2160;63,16;3;2160;63,16;1;2160;63,16;63,16;10,53;15,79;0,0;100,0;0,0;63,16;21,05;10,53;2,63;28,95;5,26;0,0;63,16;2160,0;360,0;540,0;0,0;3420,0;0,0;2160,0;720,0;360,0;90,0;990,0;180,0;0,0;2160,0;0;0;90,0;2,63;2,63;90,0
537;4-2-3-1;2610;76,32;Luís Castro;76,32;0,0;29;6;4;2880;84,21;2;2610;76,32;3;2610;76,32;1;2610;76,32;76,32;2,63;7,89;15,79;84,21;0,0;76,32;5,26;15,79;0,0;13,16;2,63;5,26;76,32;2610,0;90,0;270,0;540,0;2880,0;0,0;2610,0;180,0;540,0;0,0;450,0;90,0;180,0;2610,0;0;0;90,0;2,63;2,63;90,0
2863;4-1-4-1;2070;60,53;Vagner Mancini;60,53;0,0;23;5;4;3330;97,37;1;2160;63,16;4;2160;63,16;1;2070;60,53;60,53;2,63;31,58;2,63;97,37;0,0;2,63;31,58;2,63;0,0;34,21;0,0;0,0;2,63;2070,0;90,0;1080,0;90,0;3330,0;0,0;90,0;1080,0;90,0;0,0;1170,0;0,0;0,0;90,0;0;0;2160,0;63,16;63,16;2160,0
585;4-4-2;810;23,68;Rogério Ceni;23,68;0,0;9;9;4;1350;39,47;4;1800;52,63;0;1710;50,0;2;810;23,68;7,89;23,68;5,26;60,53;39,47;0,0;7,89;5,26;52,63;15,79;50,0;18,42;5,26;10,53;270,0;810,0;180,0;2070,0;1350,0;0,0;270,0;180,0;1800,0;540,0;1710,0;630,0;180,0;360,0;0;0;630,0;18,42;15,79;540,0
15172;4-2-3-1;2970;86,84;Eduardo Souza;86,84;0,0;33;5;4;3420;100,0;2;2970;86,84;3;2970;86,84;1;2970;86,84;86,84;2,63;5,26;0,0;100,0;0,0;86,84;7,89;2,63;0,0;7,89;2,63;0,0;86,84;2970,0;90,0;180,0;0,0;3420,0;0,0;2970,0;270,0;90,0;0,0;270,0;90,0;0,0;2970,0;0;0;90,0;2,63;2,63;90,0
6600;4-2-3-1;1260;36,84;Mano Menezes;36,84;0,0;14;6;4;3420;100,0;2;1260;36,84;3;1260;36,84;1;1260;36,84;36,84;13,16;21,05;0,0;100,0;0,0;36,84;23,68;36,84;0,0;34,21;23,68;2,63;36,84;1260,0;450,0;720,0;0,0;3420,0;0,0;1260,0;810,0;1260,0;0,0;1170,0;810,0;90,0;1260,0;0;0;90,0;2,63;2,63;90,0
679;4-2-3-1;3060;89,47;Luiz Felipe Scolari;89,47;0,0;34;5;4;3330;97,37;2;3060;89,47;3;3060;89,47;1;3060;89,47;89,47;2,63;2,63;0,0;97,37;2,63;89,47;5,26;2,63;0,0;7,89;0,0;0,0;89,47;3060,0;90,0;90,0;0,0;3330,0;90,0;3060,0;180,0;90,0;0,0;270,0;0,0;0,0;3060,0;0;0;90,0;2,63;2,63;90,0
330;4-2-3-1;2340;68,42;Cuca;68,42;0,0;26;5;4;3330;97,37;2;2340;68,42;3;2340;68,42;1;2340;68,42;68,42;15,79;2,63;2,63;97,37;0,0;68,42;2,63;18,42;0,0;18,42;0,0;2,63;68,42;2340,0;540,0;90,0;90,0;3330,0;0,0;2340,0;90,0;630,0;0,0;630,0;0,0;90,0;2340,0;0;0;360,0;10,53;10,53;360,0
2035;4-3-3;1260;36,84;Fabrício Bento;36,84;0,0;14;5;4;3420;100,0;3;1260;36,84;0;1710;50,0;3;1260;36,84;28,95;5,26;36,84;0,0;100,0;0,0;28,95;36,84;5,26;7,89;50,0;0,0;0,0;28,95;990,0;180,0;1260,0;0,0;3420,0;0,0;990,0;1260,0;180,0;270,0;1710,0;0,0;0,0;990,0;0;0;720,0;21,05;21,05;720,0
10870;4-2-3-1;1170;34,21;Juan Pablo Vojvoda;34,21;0,0;13;9;4;2070;60,53;2;1170;34,21;3;1170;34,21;1;1170;34,21;34,21;21,05;5,26;39,47;60,53;0,0;34,21;7,89;52,63;5,26;31,58;26,32;7,89;34,21;1170,0;720,0;180,0;1350,0;2070,0;0,0;1170,0;270,0;1800,0;180,0;1080,0;900,0;270,0;1170,0;0;0;0,0;0,0;0,0;0,0
199;4-2-3-1;1710;50,0;Vítor Pereira;50,0;0,0;19;5;4;3240;94,74;2;1710;50,0;3;1710;50,0;1;1710;50,0;50,0;2,63;26,32;5,26;94,74;0,0;50,0;26,32;5,26;0,0;28,95;2,63;0,0;50,0;1710,0;90,0;900,0;180,0;3240,0;0,0;1710,0;900,0;180,0;0,0;990,0;90,0;0,0;1710,0;0;0;630,0;18,42;18,42;630,0
1023;4-2-3-1;3060;89,47;Abel Ferreira;89,47;0,0;34;4;4;3240;94,74;2;3060;89,47;3;3060;89,47;1;3060;89,47;89,47;2,63;5,26;5,26;94,74;0,0;89,47;5,26;5,26;0,0;7,89;2,63;0,0;89,47;3060,0;90,0;180,0;180,0;3240,0;0,0;3060,0;180,0;180,0;0,0;270,0;90,0;0,0;3060,0;0;0;0,0;0,0;0,0;0,0
10492;4-2-3-1;1350;41,67;Celso Roth;41,67;0,0;15;9;4;2880;88,89;2;1350;41,67;3;1350;41,67;1;1350;41,67;41,67;19,44;8,33;13,89;88,89;2,78;41,67;11,11;27,78;5,56;38,89;2,78;2,78;41,67;1350,0;630,0;270,0;450,0;2880,0;90,0;1350,0;360,0;900,0;180,0;1260,0;90,0;90,0;1350,0;0;0;630,0;19,44;19,44;630,0
28022;4-2-3-1;720;21,05;Toni Oliveira;21,05;0,0;8;10;4;2160;63,16;2;720;21,05;3;720;21,05;1;720;21,05;21,05;18,42;10,53;23,68;63,16;13,16;21,05;7,89;50,0;2,63;50,0;5,26;5,26;21,05;720,0;630,0;360,0;810,0;2160,0;450,0;720,0;270,0;1710,0;90,0;1710,0;180,0;180,0;720,0;0;0;630,0;18,42;18,42;630,0
24575;4-2-3-1;2700;83,33;Samir Toplak;83,33;0,0;30;5;4;2790;86,11;2;2700;83,33;3;2700;83,33;1;2700;83,33;83,33;2,78;8,33;11,11;86,11;2,78;83,33;2,78;11,11;0,0;13,89;0,0;0,0;83,33;2700,0;90,0;270,0;360,0;2790,0;90,0;2700,0;90,0;360,0;0,0;450,0;0,0;0,0;2700,0;0;0;90,0;2,78;2,78;90,0
2362;3-4-1-2;630;19,44;Zoran Zekic;19,44;0,0;7;11;3;1800;55,56;4;1710;52,78;1;810;25,0;2;630;19,44;13,89;19,44;19,44;55,56;36,11;8,33;13,89;25,0;52,78;2,78;44,44;25,0;11,11;13,89;450,0;630,0;630,0;1800,0;1170,0;270,0;450,0;810,0;1710,0;90,0;1440,0;810,0;360,0;450,0;0;0;180,0;5,56;5,56;180,0
327;4-2-3-1;1890;58,33;Nenad Bjelica;58,330000000000005;0,0;21;8;4;2520;77,78;2;1890;58,33;3;1890;58,33;1;1890;58,33;58,33;8,33;11,11;19,44;77,78;2,78;58,33;11,11;16,67;8,33;25,0;8,33;2,78;58,33;1890,0;270,0;360,0;630,0;2520,0;90,0;1890,0;360,0;540,0;270,0;810,0;270,0;90,0;1890,0;0;0;180,0;5,56;5,56;180,0
485;5-4-1;1350;41,67;Kresimir Sunara;41,67;0,0;15;7;5;1620;50,0;4;2520;77,78;0;2250;69,44;1;1350;41,67;41,67;8,33;16,67;38,89;11,11;50,0;11,11;8,33;77,78;2,78;69,44;5,56;13,89;11,11;1350,0;270,0;540,0;1260,0;360,0;1620,0;360,0;270,0;2520,0;90,0;2250,0;180,0;450,0;360,0;0;0;0,0;0,0;0,0;0,0
419;4-2-3-1;1350;41,67;Ante Cacic;41,67;0,0;15;6;4;1980;61,11;2;1350;41,67;3;1350;41,67;1;1350;41,67;41,67;19,44;16,67;38,89;61,11;0,0;41,67;16,67;27,78;13,89;38,89;19,44;0,0;41,67;1350,0;630,0;540,0;1260,0;1980,0;0,0;1350,0;540,0;900,0;450,0;1260,0;630,0;0,0;1350,0;0;0;0,0;0,0;0,0;0,0
144;4-2-3-1;990;30,56;Goran Tomic;30,56;0,0;11;8;4;1440;44,44;2;990;30,56;3;990;30,56;1;990;30,56;30,56;13,89;11,11;50,0;44,44;5,56;30,56;16,67;44,44;8,33;38,89;13,89;16,67;30,56;990,0;450,0;360,0;1620,0;1440,0;180,0;990,0;540,0;1440,0;270,0;1260,0;450,0;540,0;990,0;0;0;0,0;0,0;0,0;0,0
447;4-2-3-1;2070;63,89;Valdas Dambrauskas;63,89;0,0;23;8;4;2790;86,11;2;2070;63,89;3;2160;66,67;1;2070;63,89;63,89;8,33;5,56;13,89;86,11;0,0;63,89;11,11;19,44;2,78;19,44;13,89;0,0;66,67;2070,0;270,0;180,0;450,0;2790,0;0,0;2070,0;360,0;630,0;90,0;630,0;450,0;0,0;2160,0;0;0;90,0;2,78;0,0;0,0
11194;4-2-3-1;3150;97,22;Silvijo Cabraja;97,22;0,0;35;2;4;3240;100,0;2;3150;97,22;3;3150;97,22;1;3150;97,22;97,22;0,0;0,0;0,0;100,0;0,0;97,22;0,0;0,0;0,0;0,0;0,0;0,0;97,22;3150,0;0,0;0,0;0,0;3240,0;0,0;3150,0;0,0;0,0;0,0;0,0;0,0;0,0;3150,0;0;0;90,0;2,78;2,78;90,0
223;4-2-3-1;2430;84,38;Dean Racunica;84,38;0,0;27;9;4;2790;96,88;2;2430;84,38;3;2430;84,38;1;2430;84,38;84,38;3,12;6,25;12,5;96,88;3,12;84,38;9,38;15,62;3,12;18,75;3,12;6,25;84,38;2430,0;90,0;180,0;360,0;2790,0;90,0;2430,0;270,0;450,0;90,0;540,0;90,0;180,0;2430,0;0;0;0,0;0,0;0,0;0,0
999;4-3-3;1440;44,44;Gonzalo García;44,44;0,0;16;9;4;2610;80,56;3;1620;50,0;0;1800;55,56;3;1440;44,44;30,56;2,78;44,44;16,67;80,56;2,78;30,56;50,0;16,67;2,78;55,56;5,56;8,33;30,56;990,0;90,0;1440,0;540,0;2610,0;90,0;990,0;1620,0;540,0;90,0;1800,0;180,0;270,0;990,0;0;0;0,0;0,0;0,0;0,0
38;4-4-2;1080;35,29;Daniel Thioune;35,29;0,0;12;6;4;2700;88,24;4;1440;47,06;0;1620;52,94;2;1080;35,29;32,35;35,29;14,71;8,82;88,24;2,94;32,35;14,71;47,06;0,0;52,94;8,82;0,0;32,35;990,0;1080,0;450,0;270,0;2700,0;90,0;990,0;450,0;1440,0;0,0;1620,0;270,0;0,0;990,0;0;0;180,0;5,88;5,88;180,0
105;4-4-2;2610;85,29;Torsten Lieberknecht;85,29;0,0;29;5;4;2880;94,12;4;2700;88,24;0;2700;88,24;2;2610;85,29;5,88;85,29;0,0;5,88;94,12;0,0;5,88;0,0;88,24;2,94;88,24;2,94;0,0;5,88;180,0;2610,0;0,0;180,0;2880,0;0,0;180,0;0,0;2700,0;90,0;2700,0;90,0;0,0;180,0;0;0;90,0;2,94;2,94;90,0
269;4-3-3;1260;41,18;Marcel Rapp;41,18;0,0;14;5;4;1890;61,76;3;1260;41,18;0;1620;52,94;3;1260;41,18;20,59;14,71;41,18;38,24;61,76;0,0;0,0;41,18;11,76;11,76;52,94;11,76;0,0;0,0;630,0;450,0;1260,0;1170,0;1890,0;0,0;0,0;1260,0;360,0;360,0;1620,0;360,0;0,0;0,0;0;0;1080,0;35,29;35,29;1080,0
41;4-3-3;2610;85,29;Tim Walter;85,29;0,0;29;3;4;3060;100,0;3;2880;94,12;0;2790;91,18;3;2610;85,29;0,0;8,82;85,29;0,0;100,0;0,0;0,0;94,12;5,88;0,0;91,18;8,82;0,0;0,0;0,0;270,0;2610,0;0,0;3060,0;0,0;0,0;2880,0;180,0;0,0;2790,0;270,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
254;4-2-3-1;2070;67,65;Alois Schwartz;67,65;0,0;23;7;4;2790;91,18;2;2070;67,65;3;2070;67,65;1;2070;67,65;67,65;8,82;2,94;8,82;91,18;0,0;67,65;5,88;14,71;2,94;14,71;8,82;0,0;67,65;2070,0;270,0;90,0;270,0;2790,0;0,0;2070,0;180,0;450,0;90,0;450,0;270,0;0,0;2070,0;0;0;270,0;8,82;8,82;270,0
33;3-1-4-2;1170;38,24;Mike Büskens;38,24;0,0;13;6;3;2070;67,65;1;1170;38,24;4;1170;38,24;2;1170;38,24;2,94;38,24;0,0;67,65;29,41;2,94;2,94;2,94;26,47;29,41;55,88;2,94;0,0;2,94;90,0;1170,0;0,0;2070,0;900,0;90,0;90,0;90,0;810,0;900,0;1710,0;90,0;0,0;90,0;0;0;1170,0;38,24;38,24;1170,0
109;4-2-3-1;1530;50,0;Mersad Selimbegovic;50,0;0,0;17;3;4;3060;100,0;2;1530;50,0;3;1530;50,0;1;1530;50,0;50,0;47,06;2,94;0,0;100,0;0,0;50,0;2,94;47,06;0,0;50,0;0,0;0,0;50,0;1530,0;1440,0;90,0;0,0;3060,0;0,0;1530,0;90,0;1440,0;0,0;1530,0;0,0;0,0;1530,0;0;0;0,0;0,0;0,0;0,0
35;4-3-1-2;3060;100,0;Timo Schultz;100,0;0,0;34;1;4;3060;100,0;3;3060;100,0;1;3060;100,0;2;3060;100,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;3060,0;0,0;0,0;3060,0;0,0;0,0;3060,0;0,0;0,0;0,0;3060,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
4;4-4-2;1080;35,29;Robert Klauß;35,29;0,0;12;6;4;2970;97,06;4;1170;38,24;0;1170;38,24;2;1080;35,29;23,53;35,29;2,94;2,94;97,06;0,0;23,53;38,24;38,24;0,0;38,24;35,29;2,94;23,53;720,0;1080,0;90,0;90,0;2970,0;0,0;720,0;1170,0;1170,0;0,0;1170,0;1080,0;90,0;720,0;0;0;0,0;0,0;0,0;0,0
4795;4-4-2;2250;73,53;Rüdiger Rehm;73,53;0,0;25;6;4;2520;82,35;4;2700;88,24;0;2250;73,53;2;2250;73,53;2,94;73,53;0,0;17,65;82,35;0,0;2,94;0,0;88,24;0,0;73,53;11,76;2,94;8,82;90,0;2250,0;0,0;540,0;2520,0;0,0;90,0;0,0;2700,0;0,0;2250,0;360,0;90,0;270,0;0;0;270,0;8,82;2,94;90,0
30;4-2-3-1;1530;50,0;Jens Härtel;50,0;0,0;17;7;4;2610;85,29;2;1530;50,0;3;1620;52,94;1;1530;50,0;50,0;5,88;23,53;11,76;85,29;2,94;50,0;26,47;8,82;2,94;29,41;5,88;0,0;52,94;1530,0;180,0;720,0;360,0;2610,0;90,0;1530,0;810,0;270,0;90,0;900,0;180,0;0,0;1620,0;0;0;360,0;11,76;11,76;360,0
129;4-4-2;900;29,41;Guerino Capretti;29,410000000000004;0,0;10;9;4;2430;79,41;4;1440;47,06;0;1800;58,82;2;900;29,41;8,82;29,41;26,47;20,59;79,41;0,0;8,82;38,24;47,06;0,0;58,82;23,53;2,94;8,82;270,0;900,0;810,0;630,0;2430,0;0,0;270,0;1170,0;1440,0;0,0;1800,0;720,0;90,0;270,0;0;0;180,0;5,88;5,88;180,0
86;3-1-4-2;1440;47,06;Ole Werner;47,06;0,0;16;7;3;1980;64,71;1;1890;61,76;4;1890;61,76;2;1440;47,06;14,71;47,06;14,71;64,71;35,29;0,0;0,0;17,65;5,88;14,71;32,35;2,94;2,94;0,0;450,0;1440,0;450,0;1980,0;1080,0;0,0;0,0;540,0;180,0;450,0;990,0;90,0;90,0;0,0;0;0;1890,0;61,76;61,76;1890,0
48;4-3-3;2250;73,53;Christian Eichner;73,53;0,0;25;4;4;3060;100,0;3;2250;73,53;0;2430;79,41;3;2250;73,53;17,65;5,88;73,53;0,0;100,0;0,0;2,94;73,53;5,88;0,0;79,41;0,0;0,0;2,94;540,0;180,0;2250,0;0,0;3060,0;0,0;90,0;2250,0;180,0;0,0;2430,0;0,0;0,0;90,0;0;0;540,0;17,65;17,65;540,0
2036;4-4-2;990;32,35;Frank Schmidt;32,35;0,0;11;8;4;2700;88,24;4;1440;47,06;0;1620;52,94;2;990;32,35;17,65;32,35;11,76;2,94;88,24;8,82;17,65;20,59;47,06;0,0;52,94;14,71;0,0;17,65;540,0;990,0;360,0;90,0;2700,0;270,0;540,0;630,0;1440,0;0,0;1620,0;450,0;0,0;540,0;0;0;450,0;14,71;14,71;450,0
127;4-4-2;900;29,41;Lukas Kwasniok;29,410000000000004;0,0;10;8;4;2160;70,59;4;1620;52,94;0;1170;38,24;2;900;29,41;26,47;29,41;2,94;23,53;70,59;5,88;26,47;17,65;52,94;0,0;38,24;32,35;0,0;26,47;810,0;900,0;90,0;720,0;2160,0;180,0;810,0;540,0;1620,0;0,0;1170,0;990,0;0,0;810,0;0;0;90,0;2,94;2,94;90,0
94;4-2-3-1;990;32,35;Pavel Dotchev;32,35;0,0;11;8;4;2070;67,65;2;990;32,35;3;1080;35,29;1;990;32,35;32,35;29,41;0,0;29,41;67,65;2,94;32,35;8,82;47,06;0,0;32,35;20,59;0,0;35,29;990,0;900,0;0,0;900,0;2070,0;90,0;990,0;270,0;1440,0;0,0;990,0;630,0;0,0;1080,0;0;0;360,0;11,76;11,76;360,0
42;4-2-3-1;1800;58,82;Christoph Dabrowski;58,82000000000001;0,0;20;8;4;2610;85,29;2;1800;58,82;3;1800;58,82;1;1800;58,82;58,82;8,82;5,88;11,76;85,29;2,94;58,82;8,82;14,71;5,88;26,47;2,94;0,0;58,82;1800,0;270,0;180,0;360,0;2610,0;90,0;1800,0;270,0;450,0;180,0;810,0;90,0;0,0;1800,0;0;0;360,0;11,76;11,76;360,0
6418;4-2-3-1;1080;46,15;Giannis Anastasiou;46,15;0,0;12;4;4;2250;96,15;2;1080;46,15;3;1080;46,15;1;1080;46,15;46,15;0,0;38,46;0,0;96,15;3,85;46,15;38,46;3,85;11,54;53,85;0,0;0,0;46,15;1080,0;0,0;900,0;0,0;2250,0;90,0;1080,0;900,0;90,0;270,0;1260,0;0,0;0,0;1080,0;0;0;0,0;0,0;0,0;0,0
3999;4-2-3-1;1620;69,23;Gianluca Festa;69,23;0,0;18;7;4;1980;84,62;2;1620;69,23;3;1620;69,23;1;1620;69,23;69,23;7,69;7,69;15,38;84,62;0,0;69,23;7,69;11,54;11,54;26,92;3,85;0,0;69,23;1620,0;180,0;180,0;360,0;1980,0;0,0;1620,0;180,0;270,0;270,0;630,0;90,0;0,0;1620,0;0;0;0,0;0,0;0,0;0,0
265;4-2-3-1;1350;57,69;Ivan Jovanovic;57,68999999999999;0,0;15;2;4;2340;100,0;2;1350;57,69;3;1350;57,69;1;1350;57,69;57,69;0,0;42,31;0,0;100,0;0,0;57,69;42,31;0,0;0,0;42,31;0,0;0,0;57,69;1350,0;0,0;990,0;0,0;2340,0;0,0;1350,0;990,0;0,0;0,0;990,0;0,0;0,0;1350,0;0;0;0,0;0,0;0,0;0,0
3060;3-5-2;630;26,92;Chris Coleman;26,92;0,0;7;8;3;990;42,31;5;630;26,92;0;1620;69,23;2;630;26,92;15,38;26,92;19,23;42,31;57,69;0,0;15,38;23,08;34,62;26,92;69,23;3,85;11,54;15,38;360,0;630,0;450,0;990,0;1350,0;0,0;360,0;540,0;810,0;630,0;1620,0;90,0;270,0;360,0;0;0;0,0;0,0;0,0;0,0
2441;4-2-3-1;1710;73,08;Sokratis Ofrydopoulos;73,08;0,0;19;3;4;2340;100,0;2;1710;73,08;3;1710;73,08;1;1710;73,08;73,08;3,85;23,08;0,0;100,0;0,0;73,08;23,08;3,85;0,0;26,92;0,0;0,0;73,08;1710,0;90,0;540,0;0,0;2340,0;0,0;1710,0;540,0;90,0;0,0;630,0;0,0;0,0;1710,0;0;0;0,0;0,0;0,0;0,0
683;4-2-3-1;1800;76,92;Pedro Martins;76,92;0,0;20;5;4;2070;88,46;2;1800;76,92;3;1800;76,92;1;1800;76,92;76,92;3,85;7,69;7,69;88,46;3,85;76,92;7,69;15,38;0,0;23,08;0,0;0,0;76,92;1800,0;90,0;180,0;180,0;2070,0;90,0;1800,0;180,0;360,0;0,0;540,0;0,0;0,0;1800,0;0;0;0,0;0,0;0,0;0,0
653;4-3-3;1350;57,69;Nikolaos Nioplias;57,68999999999999;0,0;15;6;4;2160;92,31;3;1350;57,69;0;1890;80,77;3;1350;57,69;15,38;0,0;57,69;3,85;92,31;3,85;15,38;57,69;7,69;15,38;80,77;0,0;0,0;15,38;360,0;0,0;1350,0;90,0;2160,0;90,0;360,0;1350,0;180,0;360,0;1890,0;0,0;0,0;360,0;0;0;90,0;3,85;3,85;90,0
60949;4-2-3-1;1350;57,69;Konstantinos Bratsos;57,68999999999999;0,0;15;4;4;2340;100,0;2;1350;57,69;3;1350;57,69;1;1350;57,69;57,69;7,69;30,77;0,0;100,0;0,0;57,69;30,77;11,54;0,0;38,46;3,85;0,0;57,69;1350,0;180,0;720,0;0,0;2340,0;0,0;1350,0;720,0;270,0;0,0;900,0;90,0;0,0;1350,0;0;0;0,0;0,0;0,0;0,0
553;4-2-3-1;990;42,31;Dimitrios Spanos;42,31;0,0;11;6;4;1350;57,69;2;990;42,31;3;990;42,31;1;990;42,31;42,31;38,46;7,69;42,31;57,69;0,0;42,31;7,69;7,69;42,31;57,69;0,0;0,0;42,31;990,0;900,0;180,0;990,0;1350,0;0,0;990,0;180,0;180,0;990,0;1350,0;0,0;0,0;990,0;0;0;0,0;0,0;0,0;0,0
1091;4-2-3-1;2160;92,31;Razvan Lucescu;92,31;0,0;24;2;4;2340;100,0;2;2160;92,31;3;2160;92,31;1;2160;92,31;92,31;0,0;7,69;0,0;100,0;0,0;92,31;7,69;0,0;0,0;7,69;0,0;0,0;92,31;2160,0;0,0;180,0;0,0;2340,0;0,0;2160,0;180,0;0,0;0,0;180,0;0,0;0,0;2160,0;0;0;0,0;0,0;0,0;0,0
2671;4-4-2;2070;88,46;Iraklis Metaxas;88,46;0,0;23;3;4;2340;100,0;4;2160;92,31;0;2070;88,46;2;2070;88,46;7,69;88,46;0,0;0,0;100,0;0,0;7,69;0,0;92,31;0,0;88,46;3,85;0,0;7,69;180,0;2070,0;0,0;0,0;2340,0;0,0;180,0;0,0;2160,0;0,0;2070,0;90,0;0,0;180,0;0;0;0,0;0,0;0,0;0,0
441;4-2-3-1;1080;46,15;Babis Tennes;46,15;0,0;12;5;4;2160;92,31;2;1080;46,15;3;1080;46,15;1;1080;46,15;46,15;19,23;26,92;7,69;92,31;0,0;46,15;26,92;26,92;0,0;50,0;3,85;0,0;46,15;1080,0;450,0;630,0;180,0;2160,0;0,0;1080,0;630,0;630,0;0,0;1170,0;90,0;0,0;1080,0;0;0;0,0;0,0;0,0;0,0
6676;4-2-3-1;1980;84,62;Milan Rastavac;84,62;0,0;22;4;4;2340;100,0;2;1980;84,62;3;1980;84,62;1;1980;84,62;84,62;7,69;3,85;0,0;100,0;0,0;84,62;3,85;11,54;0,0;11,54;3,85;0,0;84,62;1980,0;180,0;90,0;0,0;2340,0;0,0;1980,0;90,0;270,0;0,0;270,0;90,0;0,0;1980,0;0;0;0,0;0,0;0,0;0,0
605;4-2-3-1;1530;65,38;Germán Burgos;65,38;0,0;17;3;4;2340;100,0;2;1530;65,38;3;1530;65,38;1;1530;65,38;65,38;3,85;30,77;0,0;100,0;0,0;65,38;30,77;3,85;0,0;34,62;0,0;0,0;65,38;1530,0;90,0;720,0;0,0;2340,0;0,0;1530,0;720,0;90,0;0,0;810,0;0,0;0,0;1530,0;0;0;0,0;0,0;0,0;0,0
